hs10_code,hs10_description,ucc_code,ucc_description,confidence_level,match_score,match_reasoning,match_method,demographic_split
6403994091,FOOTWEAR WITH OUTER SOLES OF RUBBER OR PLASTICS AND UPPERS OF LEATHER: OTHER WELT FOOTWEAR: NOT FOR MEN OR WOMEN,400310,WOMEN''S FOOTWEAR,HIGH,0.72,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6403995000,"FOOTWEAR WITH UPPERS OF LEATHER AND NON-LEATHER OUTER SOLES, FOOTWEAR NOT COVERING THE ANKLE NESOI, FOR MEN YOUTH OR BOYS",400110,MEN''S FOOTWEAR,HIGH,0.7136,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6403995000,"FOOTWEAR WITH UPPERS OF LEATHER AND NON-LEATHER OUTER SOLES, FOOTWEAR NOT COVERING THE ANKLE NESOI, FOR MEN YOUTH OR BOYS",400210,BOYS'' FOOTWEAR,HIGH,0.7136,"anchor tokens: BOYS, FOOTWEAR",deterministic,1.0
6403996015,"FOOTWEAR WITH OUTER SOLES OF RUBBER OR PLASTICS AND UPPERS OF LEATHER: OTHER FOOTWEAR, HOUSE SLIPPERS FOR MEN, YOUTHS AND BOYS",400110,MEN''S FOOTWEAR,HIGH,0.7083,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6403996015,"FOOTWEAR WITH OUTER SOLES OF RUBBER OR PLASTICS AND UPPERS OF LEATHER: OTHER FOOTWEAR, HOUSE SLIPPERS FOR MEN, YOUTHS AND BOYS",400210,BOYS'' FOOTWEAR,HIGH,0.7083,"anchor tokens: BOYS, FOOTWEAR",deterministic,1.0
6403996025,"FOOTWEAR WITH OUTER SOLES OF RUBBER OR PLASTICS AND UPPERS OF LEATHER: OTHER FOOTWEAR, WORK FOOTWEAR FOR MEN, YOUTHS AND BOYS",400110,MEN''S FOOTWEAR,HIGH,0.7136,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6403996025,"FOOTWEAR WITH OUTER SOLES OF RUBBER OR PLASTICS AND UPPERS OF LEATHER: OTHER FOOTWEAR, WORK FOOTWEAR FOR MEN, YOUTHS AND BOYS",400210,BOYS'' FOOTWEAR,HIGH,0.7136,"anchor tokens: BOYS, FOOTWEAR",deterministic,1.0
6403996030,FOOTWEAR WITH OUTER SOLES OF RUBBER OR PLASTICS AND UPPERS OF LEATHER: OTHER FTWR TENNIS-BASKETBALL-GYM SHOES WITH PIGSKIN UPPERS AND THE LIKE FOR MEN,400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6967,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6403996040,FOOTWEAR WITH OUTER SOLES OF RUBBER OR PLASTICS AND UPPERS OF LEATHER EXC PIGSKIN UPPERS: OTHER FTWR TENNIS-BASKETBALL-GYM SHOES AND THE LIKE FOR MEN,400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6937,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6403996050,FOOTWEAR WITH OUTER SOLES OF RUBBER OR PLASTICS AND UPPERS OF LEATHER: OTHER FTWR:TENNIS-BASKETBALL-GYM SHOES:WITH PIGSKIN UPPERS: FOR YOUTHS AND BOYS,400210,BOYS'' FOOTWEAR,MEDIUM-HIGH,0.6967,"anchor tokens: BOYS, FOOTWEAR",deterministic,1.0
6403996060,FOOTWEAR WITH OUTER SOLES OF RUBBER/PLASTICS AND UPPERS OF LEATHER EXCEPT PIGSKIN UPPERS: OTHER FTWR: TENNIS-BASKETBALL-GYM SHOES: FOR YOUTHS AND BOYS,400210,BOYS'' FOOTWEAR,MEDIUM-HIGH,0.6967,"anchor tokens: BOYS, FOOTWEAR",deterministic,1.0
6403996065,FOOTWEAR WITH OUTER SOLES OF RUBBER OR PLASTICS AND UPPERS OF LEATHER: OTHER FOOTWEAR WITH PIGSKIN UPPER FOR MEN,400110,MEN''S FOOTWEAR,HIGH,0.72,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6403996075,FOOTWEAR WITH OUTER SOLES OF RUBBER OR PLASTICS AND UPPERS OF LEATHER: OTHER FOOTWEAR WITHOUT PIGSKIN UPPERS FOR MEN.,400110,MEN''S FOOTWEAR,HIGH,0.72,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6403996090,FOOTWEAR WITH OUTER SOLES OF RUBBER OR PLASTICS AND UPPERS OF LEATHER: OTHER FOOTWEAR FOR YOUTHS AND BOYS,400210,BOYS'' FOOTWEAR,HIGH,0.7278,"anchor tokens: BOYS, FOOTWEAR",deterministic,1.0
6403997530,FOOTWEAR WITH OUTER SOLES OF RUBBER OR PLASTICS AND UPPERS OF LEATHER: OTHER FTWR VALUED NOT OVER $2.50/PAIR WITH PIGSKIN UPPERS FOR WOMEN,400310,WOMEN''S FOOTWEAR,HIGH,0.7083,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6403997560,"FOOTWEAR WITH OUTER SOLES OF RUBBER OR PLASTICS AND UPPERS OF LEATHER: OTHER FTWR VALUED NOT OVER $2.50/PAIR EXCEPT FTWR WITH PIGSKIN UPPERS,FOR WOMEN",400310,WOMEN''S FOOTWEAR,HIGH,0.7083,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6403998000,"FOOTWEAR WITH UPPERS OF LEATHER AND NON-LEATHER OUTER SOLES, FOOTWEAR NOT COVERING THE ANKLE NESOI, FOR PERSONS OTHER THAN MEN YOUTH AND BOYS",400110,MEN''S FOOTWEAR,HIGH,0.7083,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6403998000,"FOOTWEAR WITH UPPERS OF LEATHER AND NON-LEATHER OUTER SOLES, FOOTWEAR NOT COVERING THE ANKLE NESOI, FOR PERSONS OTHER THAN MEN YOUTH AND BOYS",400210,BOYS'' FOOTWEAR,HIGH,0.7083,"anchor tokens: BOYS, FOOTWEAR",deterministic,1.0
6403999005,FOOTWEAR WITH OUTER SOLES OF RUB/PLAS AND UPPERS OF LEATHER: OTHER FTWR VALUED OVER $2.50/PAIR HOUSE SLIPPERS FTWR FOR OTHER THAN MEN & YOUTHS & BOYS,400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6967,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6403999005,FOOTWEAR WITH OUTER SOLES OF RUB/PLAS AND UPPERS OF LEATHER: OTHER FTWR VALUED OVER $2.50/PAIR HOUSE SLIPPERS FTWR FOR OTHER THAN MEN & YOUTHS & BOYS,400210,BOYS'' FOOTWEAR,MEDIUM-HIGH,0.6967,"anchor tokens: BOYS, FOOTWEAR",deterministic,1.0
6403999015,"FOOTWEAR WITH OUTER SOLES OF RUB/PLAS AND UPPERS OF LEATHER: OTHER FTWR VALUED OVER $2.50/PAIR WORK FTWR FOR OTHER PERSONS EXCEPT MEN, YOUTHS AND BOYS",400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6967,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6403999015,"FOOTWEAR WITH OUTER SOLES OF RUB/PLAS AND UPPERS OF LEATHER: OTHER FTWR VALUED OVER $2.50/PAIR WORK FTWR FOR OTHER PERSONS EXCEPT MEN, YOUTHS AND BOYS",400210,BOYS'' FOOTWEAR,MEDIUM-HIGH,0.6967,"anchor tokens: BOYS, FOOTWEAR",deterministic,1.0
6403999021,FOOTWEAR WITH OUTER SOLES OF RUB/PLAS AND UPPERS OF LEATHER:OTHER FTWR VALUED GT $2.50/PR TENNIS SHOES AND LIKE WITH PIGSKIN UPPERS FOR WOMEN,400310,WOMEN''S FOOTWEAR,HIGH,0.7038,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6403999031,FOOTWEAR WITH OUTER SOLES RUB/PLAS AND UPPERS LEATHER:OTHER FOOTWEAR VALUE GT $2.50/PR TENNIS SHOES AND LIKE: EXC PIGSKIN UPPERS: FOR WOMEN,400310,WOMEN''S FOOTWEAR,HIGH,0.7,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6403999055,FOOTWEAR WITH OUTER SOLES OF RUBBER OR PLASTICS AND UPPERS OF LEATHER: OTHER FOOTWEAR VALUED OVER $2.50/PAIR WITH PIGSKIN UPPERS FOR WOMEN,400310,WOMEN''S FOOTWEAR,HIGH,0.7136,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6403999065,"FOOTWEAR WITH OUTER SOLES OF RUBBER OR PLASTICS AND UPPERS OF LEATHER: OTHER FTWR VALUED OVER $2.50/PAIR, EXCT FTWR WITH PIGSKIN UPPERS, FOR WOMEN",400310,WOMEN''S FOOTWEAR,HIGH,0.7038,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6403999071,"FOOTWEAR WITH OUTER SOLES OF RUBBER, PLASTICS OR COMPOSITION LEATHER AND UPPERS OF LEATHER, VALUED OVER $2.50 PER PAIR, FOR GIRLS, NESOI",400220,GIRLS'' FOOTWEAR,HIGH,0.7083,"anchor tokens: FOOTWEAR, GIRLS",deterministic,1.0
6404112030,"FOOTWEAR WITH UPPERS OF TEX MATLS AND OUTER SOLES RUB/PLAS: SPORT FTWR; TENNIS,GYM SHOES AND LIKE HAVING UPPERS >50% SURFACE AREA LEATHER FOR MEN",400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6868,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404112060,"FOOTWEAR WITH UPPERS OF TEX MATLS AND OUTER SOLES RUB/PLAS: SPORT FTWR; TENNIS,GYM SHOES AND LIKE HAVING UPPERS >50% SURFACE AREA LEATHER FOR WOMEN",400310,WOMEN''S FOOTWEAR,MEDIUM-HIGH,0.6868,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404112071,"FOOTWEAR WITH UPPERS OF TEX MATLS AND OUTER SOLES RUB/PLAS: SPORT FTWR; TENNIS,GYM SHOES AND LIKE HAVING UPPERS >50% SRFC AREA LTHR, NT FR MEN OR WOMN",400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.685,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404114130,"FOOTWEAR UPPERS OF TEX MATLS & OUTER SOLES RUB/PLAS: SPORT FTWR AND LIKE, VAL NT GT $3/PR: SOLES AFFIXED TO UPPERS BY ADHESIVE, UPS OF VEG FIBERS, MEN",400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6889,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404115130,"FOOTWEAR WITH UPPERS OF VEG FIBERS AND OUTER SOLES RUB/PLAS: SPORT FTWR; TENNIS,GYM SHOES AND LIKE VALUED NOT OVER $3/PAIR: OTHER FOOTWEAR, FOR MEN",400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6912,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404115160,"FOOTWEAR WITH UPPERS OF VEG FIBERS AND OUTER SOLES RUB/PLAS: SPORT FTWR; TENNIS,GYM SHOES AND LIKE VALUED NOT OVER $3/PAIR: OTHER FOOTWEAR, FOR WOMEN",400310,WOMEN''S FOOTWEAR,MEDIUM-HIGH,0.6912,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404117530,"FOOTWEAR WITH UPPERS& SOLE OF TEXTILE MAT., GRT SURF AREA W/ GRND: SPORT FTWR, TENNIS, GYM SHOES: VAL GT $3 BUT NOT GT $6.50/PR; MEN",400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6937,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404118930,"FOOTWEAR WITH UPPERS OF TEX MATLS AND OUTER SOLES RUB/PLAS: SPORT FTWR; TENNIS, GYM SHOES: VALUED GT $6.50 BUT NT GT $12/PR, FOR MEN, NESOI",400110,MEN''S FOOTWEAR,HIGH,0.7,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404118960,"FOOTWEAR WITH UPPERS OF TEX MATLS AND OUTER SOLES RUB/PLAS: SPORT FTWR; TENNIS, GYM SHOES: VALUED GT $6.50 BUT NT GT $12/PR, FOR WOMEN, NESOI",400310,WOMEN''S FOOTWEAR,HIGH,0.7,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404118990,"FOOTWEAR WITH UPPERS OF TEX MATLS AND OUTER SOLES RUB/PLAS: SPORT FTWR; TENNIS, GYM SHOES: VALUED GT $6.50 BUT NT GT $12/PR OTHER THAN MEN/WOMEN,NESOI",400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6967,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404118990,"FOOTWEAR WITH UPPERS OF TEX MATLS AND OUTER SOLES RUB/PLAS: SPORT FTWR; TENNIS, GYM SHOES: VALUED GT $6.50 BUT NT GT $12/PR OTHER THAN MEN/WOMEN,NESOI",400310,WOMEN''S FOOTWEAR,MEDIUM-HIGH,0.6967,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404119050,"SPORTS FOOTWEAR; TENNIS SHOES, BASKETBALL SHOES, ETC. VALUED OVER $12 PER PAIR FOR WOMEN, WITH OUTER SOLES OF RUBBER, OF TEXTILE MATERIAL, NESOI",400310,WOMEN''S FOOTWEAR,HIGH,0.7,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404191520,FOOTWEAR WITH UPPERS OF TEXTILE MATERIALS AND OUTER SOLES RUBBER OR PLASTICS: OTHER FTWR HAVING UPPERS GT 50% EXTERNAL SURFACE AREA LEATHER:FOR MEN,400110,MEN''S FOOTWEAR,HIGH,0.7,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404191560,FOOTWEAR WITH UPPERS OF TEXTILE MATERIALS AND OUTER SOLES RUBBER OR PLASTICS: OTHER FTWR HAVING UPPERS GT 50% EXTERNAL SURFACE AREA LEATHER: FOR WOMEN,400310,WOMEN''S FOOTWEAR,HIGH,0.7,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404191581,FOOTWEAR WITH UPPERS OF TEXTILE MATERIALS AND OUTER SOLES RUBBER OR PLASTICS: OTHER FTWR HAVING UPPS GT 50% EXTRL SURF AREA LTHR: NT FR MEN OR WOMEN,400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6937,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404191581,FOOTWEAR WITH UPPERS OF TEXTILE MATERIALS AND OUTER SOLES RUBBER OR PLASTICS: OTHER FTWR HAVING UPPS GT 50% EXTRL SURF AREA LTHR: NT FR MEN OR WOMEN,400310,WOMEN''S FOOTWEAR,MEDIUM-HIGH,0.6937,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404192030,"FOOTWEAR WITH UPPERS OF TEXT MATLS AND OUTER SOLES RUB/PLAS: OTHER FTWR WORN OVER/IN LIEU OF, TO PROTECT AGAINST WATER-CHEM-INCLMNT WEATHER FOR MEN",400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6889,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404192060,"FOOTWEAR WITH UPPERS OF TEXT MATLS AND OUTER SOLES RUB/PLAS: OTHER FTWR WORN OVER/IN LIEU OF, TO PROTECT AGAINST WATER-CHEM-INCLMNT WEATHER FOR WOMEN",400310,WOMEN''S FOOTWEAR,MEDIUM-HIGH,0.6889,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404192090,"FOOTWEAR WITH UPPER OF TEX MATL AND OUTER SOLE RUB/PLAS: OTH FTWR WORN/IN LIEU OF, TO PROTCT AGNST WATER-CHEM-INCLMNT WTHER: OTHER THAN MEN AND WOMEN",400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6868,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404192090,"FOOTWEAR WITH UPPER OF TEX MATL AND OUTER SOLE RUB/PLAS: OTH FTWR WORN/IN LIEU OF, TO PROTCT AGNST WATER-CHEM-INCLMNT WTHER: OTHER THAN MEN AND WOMEN",400310,WOMEN''S FOOTWEAR,MEDIUM-HIGH,0.6868,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404192530,FOOTWEAR WITH UPPER OF TEX MATL AND OUTER SOLE RUB/PLAS: FTWR WITH OPEN TOES OR OPEN HEEL SLIP-ON GT 10% BY WT R/P UPPERS OF VEGETABLE FIBERS FOR MEN,400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6912,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404192560,FOOTWEAR WITH UPPER OF TEX MATL AND OUTER SOLE RUB/PLAS:FTWR WITH OPEN TOES OR OPEN HEE L SLIP-ON GT 10% BY WT R/P UPPERS OF VEGETABLE FIBERS; WOMEN,400310,WOMEN''S FOOTWEAR,MEDIUM-HIGH,0.6912,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404192590,FOOTWEAR WITH UPPER OF TEX MATL AND OUTER SOLE RUB/PLAS: FTWR WITH OPEN TOE/HEEL SLIP-ONGT 10% WT R/P UPPER VEGETABLE FIBERS: OTHER THAN MEN AND WOMEN,400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6889,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404192590,FOOTWEAR WITH UPPER OF TEX MATL AND OUTER SOLE RUB/PLAS: FTWR WITH OPEN TOE/HEEL SLIP-ONGT 10% WT R/P UPPER VEGETABLE FIBERS: OTHER THAN MEN AND WOMEN,400310,WOMEN''S FOOTWEAR,MEDIUM-HIGH,0.6889,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404193040,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC (NOT FOR SPORTS), SLIP-ON ETC FOOTWEAR UNDER 10% (WT) RUB/PLAST, NON-VEG TEXTILE UPPERS, FOR MEN",400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6967,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404193060,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC (NOT FOR SPORTS), SLIP-ON ETC FOOTWEAR UNDER 10% (WT) RUB/PLAST, NON-VEG TEXTILE UPPERS, FOR WOMEN",400310,WOMEN''S FOOTWEAR,MEDIUM-HIGH,0.6967,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404193080,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC (NOT FOR SPORTS), SLIP-ON ETC FOOTWEAR UNDER 10% (WT) RUB/PLAST, NON-VEG TEX UPPERS, OTHER THAN MEN AND WOMEN",400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6937,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404193080,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC (NOT FOR SPORTS), SLIP-ON ETC FOOTWEAR UNDER 10% (WT) RUB/PLAST, NON-VEG TEX UPPERS, OTHER THAN MEN AND WOMEN",400310,WOMEN''S FOOTWEAR,MEDIUM-HIGH,0.6937,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404193630,"FOOTWEAR WITH OUTER SOLES R/P (NOT FOR SPORTS),  FOOTWEAR 10% OR MORE (WT) VEG FIB UPPRS, MOST SURF AREA CONTACT W/GRND, FOR MEN",400110,MEN''S FOOTWEAR,HIGH,0.7038,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404193660,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC (NOT FOR SPORTS), FOOTWEAR 10% OR MORE (WT) VEG FIB TEX UPPRS, MOST SURF AREA CONTACT W/GRND, FOR WOMEN",400310,WOMEN''S FOOTWEAR,MEDIUM-HIGH,0.6937,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404193690,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC (NOT FOR SPORTS), FOOTWEAR 10% OR MORE (WT) VEG FIB TEX UPPRS MOST SURF AREA CONTACT W/GRND, EX MEN AND WOMEN",400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6912,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404193690,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC (NOT FOR SPORTS), FOOTWEAR 10% OR MORE (WT) VEG FIB TEX UPPRS MOST SURF AREA CONTACT W/GRND, EX MEN AND WOMEN",400310,WOMEN''S FOOTWEAR,MEDIUM-HIGH,0.6912,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404193730,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC (NOT FOR SPORTS), FOOTWEAR 10% OR MORE (WT), TEX MAT TEX UPPRS, MOST SURF AREA CONTACT W/GRND UPPERS, FOR MEN",400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6937,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404193760,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC (NOT FOR SPORTS), FOOTWEAR 10% OR MORE (WT), TEX MAT TEX UPPRS EX VEG FIB, MOST SURF AREA CONTACT W/GRND,  WOMEN",400310,WOMEN''S FOOTWEAR,MEDIUM-HIGH,0.6912,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404193790,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC (NOT FOR SPORTS), FOOTWEAR 10% OR MORE (WT), TEX MAT UPPERS, W/GRND SURF AREA CONTACT, EX MEN AND WOMEN",400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6967,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404193790,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC (NOT FOR SPORTS), FOOTWEAR 10% OR MORE (WT), TEX MAT UPPERS, W/GRND SURF AREA CONTACT, EX MEN AND WOMEN",400310,WOMEN''S FOOTWEAR,MEDIUM-HIGH,0.6967,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404193940,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC (NOT FOR SPORTS), FOOTWEAR 10% OR MORE (WT) TEX UPPERS, FOR MEN, NESOI",400110,MEN''S FOOTWEAR,HIGH,0.7278,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404193960,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC (NOT FOR SPORTS), SLIP-ON ETC FOOTWEAR 10% OR MORE (WT) RUB/PLASTIC, FOR WOMEN, NESOI",400310,WOMEN''S FOOTWEAR,HIGH,0.7278,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404193980,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC (NOT FOR SPORTS), FOOTWEAR 10% OR MORE (WT), W/GRND SURF AREA CONTACT, UPPERS, EX MEN AND WOMEN, NESOI",400110,MEN''S FOOTWEAR,HIGH,0.7038,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404193980,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC (NOT FOR SPORTS), FOOTWEAR 10% OR MORE (WT), W/GRND SURF AREA CONTACT, UPPERS, EX MEN AND WOMEN, NESOI",400310,WOMEN''S FOOTWEAR,HIGH,0.7038,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404194230,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC, NESOI, NOT OVER $3/PR, BONDED BY ADHESIVES TO VEG FIB UPPRS W/GRND AREA CONTACT, FOR MEN",400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6967,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404194260,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC NESOI, NOT OVER $3/PR, FOOTWEAR WITH SOLES BONDED BY ADHESIVES, VEG FIB UPPERS, W/GRND SURF AREA CONTACT, WOMEN",400310,WOMEN''S FOOTWEAR,MEDIUM-HIGH,0.6937,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404194290,"FOOTWEAR WITH OUTER SOLES R/P NESOI, NOT OVER $3/PR, FOOTWEAR WITH SOLES BONDED BY ADHESIVES VEG FIB UPPR W/GRND SURF AREA CONTACT, EX MEN AND WOMEN",400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6967,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404194290,"FOOTWEAR WITH OUTER SOLES R/P NESOI, NOT OVER $3/PR, FOOTWEAR WITH SOLES BONDED BY ADHESIVES VEG FIB UPPR W/GRND SURF AREA CONTACT, EX MEN AND WOMEN",400310,WOMEN''S FOOTWEAR,MEDIUM-HIGH,0.6967,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404194500,"FOOTWEAR WITH UPPERS OF TEXTILE MATERIALS AND OUTER SOLES OF RUBBER OR PLASTICS EXCEPT SPORTS FOOTWEAR, FOOTWEAR FOR MEN",400110,MEN''S FOOTWEAR,HIGH,0.7278,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404194730,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC NESOI, NOT OVER $3/PR, FOOTWEAR WITH SOLES BONDED BY ADHESIVES TEX MAT UPPRS W/GRND SURF AREA CONTACT, FOR MEN",400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6937,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404194760,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC NESOI, NOT OVER $3/PR, FOOTWEAR WITH SOLES BONDED BY ADHESIVES TEX MAT UPPRS, W/GRND SURF AREA CONTACT, WOMEN",400310,WOMEN''S FOOTWEAR,MEDIUM-HIGH,0.6937,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404194790,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC NESOI, NOT OVER $3/PR, FOOTWEAR WITH SOLES BONDED BY ADHESIVES TEX MAT UPPR, OTHER THAN MEN AND WOMEN",400110,MEN''S FOOTWEAR,HIGH,0.7038,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404194790,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC NESOI, NOT OVER $3/PR, FOOTWEAR WITH SOLES BONDED BY ADHESIVES TEX MAT UPPR, OTHER THAN MEN AND WOMEN",400310,WOMEN''S FOOTWEAR,HIGH,0.7038,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404194930,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC, NOT OVER $3/PR, FOOTWEAR WITH SOLES BONDED BY ADHESIVES TO TEX UPPRS W/GRND SURF AREA CONTACT, FOR MEN, NESOI",400110,MEN''S FOOTWEAR,MEDIUM-HIGH,0.6967,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404194960,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC, NOT OVER $3/PR, FOOTWEAR WITH SOLES BONDED BY ADHESIVES TO TEXTILE UPPRS W/GRND SURF AREA CONTACT, WOMEN, NESOI",400310,WOMEN''S FOOTWEAR,MEDIUM-HIGH,0.6967,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
6404194990,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC, NOT OVER $3/PR, FOOTWEAR WITH SOLES BONDED BY ADHESIVES TO TEX UPPER ETC, OTHER THAN MEN AND WOMEN, NESOI",400110,MEN''S FOOTWEAR,HIGH,0.7038,"anchor tokens: FOOTWEAR, MEN",deterministic,1.0
6404194990,"FOOTWEAR WITH OUTER SOLES RUB/PLASTIC, NOT OVER $3/PR, FOOTWEAR WITH SOLES BONDED BY ADHESIVES TO TEX UPPER ETC, OTHER THAN MEN AND WOMEN, NESOI",400310,WOMEN''S FOOTWEAR,HIGH,0.7038,"anchor tokens: FOOTWEAR, WOMEN",deterministic,1.0
